"","School Name","URL","State","index"
"1262","California College of the Arts","http://cca.edu","CA",1262
"1263","North Bennet Street School","http://nbss.edu","MA",1263
"1264","Virginia International University","http://viu.edu","VA",1264
"1265","California State University Sacramento","http://csus.edu","CA",1265
"1266","California State University Northridge","http://csun.edu","CA",1266
"1267","Wenatchee Valley College","http://wvc.edu","WA",1267
"1268","University of New Haven","http://newhaven.edu","CT",1268
"1269","Hamilton College","http://hamilton.edu","NY",1269
"1270","Siena College","http://siena.edu","NY",1270
"1271","University of Cincinnati Blue Ash","http://ucblueash.edu","OH",1271
"1272","University of Idaho","http://uidaho.edu","ID",1272
"1273","Carleton College","http://carleton.edu","MN",1273
"1274","Bentley University","http://bentley.edu","MA",1274
"1275","Williston State College","http://willistonstate.edu","ND",1275
"1276","The University of Findlay","http://findlay.edu","OH",1276
"1277","Wheeling Jesuit University","http://wju.edu","WV",1277
"1278","Western Connecticut State University","http://wcsu.edu","CT",1278
"1279","Amherst College","http://amherst.edu","MA",1279
"1280","Edgewood College","http://edgewood.edu","WI",1280
"1281","The Catholic University of America","http://cua.edu","DC",1281
"1282","Coppin State University","http://coppin.edu","MD",1282
"1283","Flagler College","http://flagler.edu","FL",1283
"1284","United States Naval Academy","http://usna.edu","MD",1284
"1285","University of Minnesota","http://umn.edu","MN",1285
"1286","Alliant International University","http://alliant.edu","CA",1286
"1287","Florida State College at Jacksonville","http://fscj.edu","FL",1287
"1288","San Jose State University","http://sjsu.edu","CA",1288
"1289","Columbia College South Carolina","http://columbiasc.edu","SC",1289
"1290","Oakland Univeristy","http://oakland.edu","MI",1290
"1291","Morehead State University","http://moreheadstate.edu","KY",1291
"1292","University of Colorado Boulder","http://colorado.edu","CO",1292
"1293","Louisiana Tech University","http://latech.edu","LA",1293
"1294","Edinboro University","http://edinboro.edu","PA",1294
"1295","Saint Francis Medical Center College of Nursing","http://sfmccon.edu","IL",1295
"1296","Moravian College","http://moravian.edu","PA",1296
"1297","The University of Scranton","http://scranton.edu","PA",1297
"1298","Alvin Community College","http://alvincollege.edu","TX",1298
"1299","Radford University","http://radford.edu","VA",1299
"1300","University of California Los Angeles Extension","http://uclaextension.edu","CA",1300
"1301","The College of William and Mary","http://wm.edu","VA",1301
"1302","Lake Michigan College","http://lakemichigancollege.edu","MI",1302
"1303","Christendom College","http://christendom.edu","VA",1303
"1304","Minnesota State University Mankato","http://mnsu.edu","MN",1304
"1305","University of Illinois at Urbana-Champaign","http://illinois.edu","IL",1305
"1306","Texas State University","http://txstate.edu","TX",1306
"1307","Lim College","http://limcollege.edu","NY",1307
"1308","Neosho County Community College","http://neosho.edu","KS",1308
"1309","Hiram College","http://hiram.edu","OH",1309
"1310","Delaware County Community College","http://dccc.edu","PA",1310
"1311","University of Wisconsin Green Bay","http://uwgb.edu","WI",1311
"1312","Ohio Northern University","http://onu.edu","OH",1312
"1313","Augustana College","http://augustana.edu","IL",1313
"1314","Bethune-Cookman University","http://cookman.edu","FL",1314
"1315","University of Florida","http://ufl.edu","FL",1315
"1316","Illinois Wesleyan University","http://iwu.edu","IL",1316
"1317","Howard Payne University","http://hputx.edu","TX",1317
"1318","Tidewater Community College","http://tcc.edu","VA",1318
"1319","Grayson College","http://grayson.edu","TX",1319
"1320","University of Louisiana at Monroe","http://ulm.edu","LA",1320
"1321","Antelope Valley College","http://avc.edu","CA",1321
"1322","Berkeley City College","http://berkeleycitycollege.edu","CA",1322
"1323","Oklahoma Christian University","http://oc.edu","OK",1323
"1324","Baker College","http://baker.edu","MI",1324
"1325","Brandeis University","http://brandeis.edu","MA",1325
"1326","Bryan University","http://bryanuniversity.edu","AZ",1326
"1327","Montgomery College","http://montgomerycollege.edu","MD",1327
"1328","Fitchburg State University","http://fitchburgstate.edu","MA",1328
"1329","Culinary Institute LeNotre","http://culinaryinstitute.edu","TX",1329
"1330","Westmont College","http://westmont.edu","CA",1330
"1331","Gulf Coast State College","http://gulfcoast.edu","FL",1331
"1332","Limestone College","http://limestone.edu","SC",1332
"1333","University of California Riverside","http://ucr.edu","CA",1333
"1334","Cogswell Polytechnical College","http://cogswell.edu","CA",1334
"1335","North Park University","http://northpark.edu","IL",1335
"1336","University of Maryland","http://umaryland.edu","MD",1336
"1337","Skidmore College","http://skidmore.edu","NY",1337
"1338","Loyola University New Orleans","http://loyno.edu","LA",1338
"1339","South Piedmont Community College","http://spcc.edu","NC",1339
"1340","University of Wisconsin Colleges","http://uwc.edu","WI",1340
"1341","University of Tennessee Chattanooga","http://utc.edu","TN",1341
"1342","Spartanburg Methodist College","http://smcsc.edu","SC",1342
"1343","Palm Beach State College","http://palmbeachstate.edu","FL",1343
"1344","ASA College","http://asa.edu","NY",1344
"1345","Western University of Health Sciences","http://westernu.edu","CA",1345
"1346","Mississippi State University","http://mssstate.edu","MS",1346
"1347","Prescott College","http://prescott.edu","AZ",1347
"1348","Northcentral  Technical College","http://ntc.edu","WI",1348
"1349","Golden West College","http://goldenwestcollege.edu","CA",1349
"1350","Saint Michael’s College","http://smcvt.edu","VT",1350
"1351","Northwestern Oklahoma State University","http://nwosu.edu","OK",1351
"1352","Fullerton  College","http://fullcoll.edu","CA",1352
"1353","University of Maryland","http://umd.edu","MD",1353
"1354","South Mountain Community College","http://southmountaincc.edu","AZ",1354
"1355","Shoreline Community College","http://shoreline.edu","WA",1355
"1356","Oklahoma State University Institue of Technology","http://osuit.edu","OK",1356
"1357","Le Moyne","http://lemoyne.edu","NY",1357
"1358","Marquette University","http://marquette.edu","WI",1358
"1359","Hudson Valley Community College","http://hvcc.edu","NY",1359
"1360","Georgian Court University","http://georgian.edu","NJ",1360
"1361","Seattle Central College","http://seattlecentral.edu","WA",1361
"1362","John A. Logan College","http://jalc.edu","IL",1362
"1363","Central Baptist College","http://cbc.edu","AR",1363
"1364","University of Tennessee Health Science Center","http://uthsc.edu","TN",1364
"1365","Kentucky Community and Technical College System","http://kctcs.edu","KY",1365
"1366","Florida Institute of Technology","http://fit.edu","FL",1366
"1367","Tufts University","http://tufts.edu","MA",1367
"1368","Maharishi University of Management","http://mum.edu","IA",1368
"1369","Adrian College","http://adrian.edu","MI",1369
"1370","Union College","http://union.edu","NY",1370
"1371","University of Miami","http://miami.edu","FL",1371
"1372","Pellissippi State Community College","http://pstcc.edu","TN",1372
"1373","Inver Hills Community College","http://inverhills.edu","MN",1373
"1374","Southern College of Optometry","http://sco.edu","TN",1374
"1375","Columbus State University","http://columbusstate.edu","GA",1375
"1376","Cypress College","http://cypresscollege.edu","CA",1376
"1377","East Texas Baptist University","http://etbu.edu","TX",1377
"1378","Delaware Technical Community College","http://dtcc.edu","DE",1378
"1379","Elms College","http://elms.edu","MA",1379
"1380","Endicott College","http://endicott.edu","MA",1380
"1381","Barnard College","http://barnard.edu","NY",1381
"1382","Phillips Community College U of A","http://pccua.edu","AR",1382
"1383","Simpson College","http://simpson.edu","IA",1383
"1384","Georgia Institute of Technology","http://gatech.edu","GA",1384
"1385","Louisiana Culinary Institute","http://lci.edu","LA",1385
"1386","Adams State University","http://adams.edu","CO",1386
"1387","Alcorn State University","http://alcorn.edu","MS",1387
"1388","Five Towns College","http://ftc.edu","NY",1388
"1389","Clatsop Community College","http://clatsopcc.edu","OR",1389
"1390","Great Basin College","http://gbcnv.edu","NV",1390
"1391","Belmont University","http://belmont.edu","TN",1391
"1392","Clarkson University","http://clarkson.edu","NY",1392
"1393","Trinity College","http://trincoll.edu","CT",1393
"1394","College of DuPage","http://cod.edu","IL",1394
"1395","Garden City Community College","http://gcccks.edu","KS",1395
"1396","Lamar Institute of Technology","http://lit.edu","TX",1396
"1397","University of Virginia’s College at Wise","http://uvawise.edu","VA",1397
"1398","Sentara College of Health Sciences","http://sentara.edu","VA",1398
"1399","Howard University","http://howard.edu","DC",1399
"1400","Saint Cloud State  University","http://stcloudstate.edu","MN",1400
"1401","East Tennessee State University","http://etsu.edu","TN",1401
"1402","Central Piedmont Community College","http://cpcc.edu","NC",1402
"1403","Northern Arizona University","http://nau.edu","AZ",1403
"1404","University of California Davis","http://ucdavis.edu","CA",1404
"1405","Indiana Wesleyan University","http://indwes.edu","IN",1405
"1406","Saint Catharine College","http://sccky.edu","KY",1406
"1407","Fresno State","http://fresnostate.edu","CA",1407
"1408","Galveston College","http://gc.edu","TX",1408
"1409","Utica College","http://utica.edu","NY",1409
"1410","Eckerd College","http://eckerd.edu","FL",1410
"1411","Enterprise State Community College","http://escc.edu","AL",1411
"1412","Gustavus Adolphus College","http://gustavus.edu","MN",1412
"1413","Luther College","http://luther.edu","IA",1413
"1414","A.T. Still University","http://atsu.edu","MO",1414
"1415","Emerson College","http://emerson.edu","MA",1415
"1416","University of Redlands","http://redlands.edu","CA",1416
"1417","Evangelical Seminary","http://evangelical.edu","PA",1417
"1418","Assemblies of God Theological Seminary","http://agts.edu","MO",1418
"1419","University of Connecticut","http://uconn.edu","CT",1419
"1420","Northland Pioneer  College","http://npc.edu","AZ",1420
"1421","Pacific College of Oriental Medicine","http://pacificcollege.edu","CA",1421
"1422","Indiana University – Purdue University Fort Wayne","http://ipfw.edu","IN",1422
"1423","University of Connecticut Health Center","http://uchc.edu","CT",1423
"1424","University of Texas at Tyler","http://online.uttyler.edu/","TX",1424
"1425","Texas Chiropractic College","http://txchiro.edu","TX",1425
"1426","University of Wisconsin La Crosse","http://uwlax.edu","WI",1426
"1427","Rochester Institute of Technology","http://rit.edu","NY",1427
"1428","Albertus Magnus College","http://albertus.edu","CT",1428
"1429","University of Oregon","http://uoregon.edu","OR",1429
"1430","Defiance College","http://defiance.edu","OH",1430
"1431","Sonoma State University","http://sonoma.edu","CA",1431
"1432","Lesley University","http://lesley.edu","MA",1432
"1433","Chadron State College","http://csc.edu","NE",1433
"1434","Saint Edward’s University","http://stedwards.edu","TX",1434
"1435","Centenary College of New Jersey","http://centenarycollege.edu","NJ",1435
"1436","William Paterson University","http://wpunj.edu","NJ",1436
"1437","Cleveland State University","http://csuohio.edu","OH",1437
"1438","South Dakota State University","http://sdstate.edu","SD",1438
"1439","New Mexico Highlands University","http://nmhu.edu","NM",1439
"1440","DePaul University","http://depaul.edu","IL",1440
"1441","University at Albany","http://albany.edu","NY",1441
"1442","Norfolk State University","http://nsu.edu","VA",1442
"1443","Henderson State University","http://hsu.edu","AR",1443
"1444","Merrimack College","http://merrimack.edu","MA",1444
"1445","Humboldt State University","http://humboldt.edu","CA",1445
"1446","Roberts Wesleyan College","http://roberts.edu","NY",1446
"1447","Southern Utah University","http://suu.edu","UT",1447
"1448","Edison State College","http://edison.edu","FL",1448
"1449","Freed-Hardeman University","http://fhu.edu","TN",1449
"1450","Allan Hancock College","http://hancockcollege.edu","CA",1450
"1451","Westchester Community College","http://sunywcc.edu","NY",1451
"1452","Michigan Technological University","http://mtu.edu","MI",1452
"1453","Goldey-Beacom College","http://gbc.edu","DE",1453
"1454","The Hadley School for the Blind","http://hadley.edu","IL",1454
"1455","Monmouth College","http://monmouthcollege.edu","IL",1455
"1456","National College of Natural Medicine","http://ncnm.edu","OR",1456
"1457","University of Wisconsin Superior","http://uwsuper.edu","WI",1457
"1458","The College of Westchester","http://cw.edu","NY",1458
"1459","North Seattle College","http://northseattle.edu","WA",1459
"1460","Thomas Edison State College","http://tesc.edu","NJ",1460
"1461","Southwestern Community College","http://swcciowa.edu","IA",1461
"1462","Tuskegee University","http://tuskegee.edu","AL",1462
"1463","Asheville-Buncombe Technical Community College","http://abtech.edu","NC",1463
"1464","Pima Medical Institute","http://pmi.edu","NV",1464
"1465","Pacific University Oregon","http://pacificu.edu","OR",1465
"1466","Western Technical College","http://westerntc.edu","WI",1466
"1467","Dade Medical College","http://dadmedical.edu","FL",1467
"1468","Gordon College","http://gordon.edu","MA",1468
"1469","Harford Community College","http://harford.edu","MD",1469
"1470","Saint Louis Community College","http://stlcc.edu","MO",1470
"1471","Monterey Institute of International Studies","http://miis.edu","CA",1471
"1472","Eastern Michigan University","http://emich.edu","MI",1472
"1473","Minnesota State University Moorhead","http://mnstate.edu","MN",1473
"1474","University of Texas Pan American","http://utpa.edu","TX",1474
"1475","Holy Names University","http://hnu.edu","CA",1475
"1476","Marymount California University","http://marymountcalifornia.edu","CA",1476
"1477","University of Alabama at Birmingham","http://uab.edu","AL",1477
"1478","Thiel College","http://thiel.edu","PA",1478
"1479","Sewanee The University of the South","http://sewanee.edu","TN",1479
"1480","Los Angeles Valley College","http://lavc.edu","CA",1480
"1481","Boston Architectural College","http://the-bac.edu","MA",1481
"1482","Los Angeles City College","http://lacitycollege.edu","CA",1482
"1483","Saint Francis University","http://francis.edu","PA",1483
"1484","Stockton College","http://stockton.edu","NJ",1484
"1485","University of Dallas","http://udallas.edu","TX",1485
"1486","Troy University","http://troy.edu","AL",1486
"1487","Guilford Technical Community College","http://gtcc.edu","NC",1487
"1488","Huntingdon College","http://huntingdon.edu","AL",1488
"1489","Norwich  University","http://norwich.edu","VT",1489
"1490","Ursuline College","http://ursuline.edu","OH",1490
"1491","Western Oklahoma State College","http://wosc.edu","OK",1491
"1492","University of Hawaii at Manoa","http://hawaii.edu","HI",1492
"1493","Montana University System","http://mus.edu","MT",1493
"1494","Southwestern College","http://swc.edu","NM",1494
"1495","Anabaptist Mennonite Biblical Seminary","http://ambs.edu","IN",1495
"1496","Pitzer College","http://pitzer.edu","CA",1496
"1497","Lycoming College","http://lycoming.edu","PA",1497
"1498","Columbia International University","http://ciu.edu","SC",1498
"1499","Copper Mountain College","http://cmccd.edu","CA",1499
"1500","Orange Coast College","http://orangecoastcollege.edu","CA",1500
"1501","North Dakota University System","http://ndus.edu","ND",1501
"1502","Laurus College","http://lauruscollege.edu","CA",1502
"1503","Angeles College","http://angelescollege.edu","CA",1503
"1504","Touro University California","http://tu.edu","CA",1504
"1505","Westminster College","http://westminster.edu","PA",1505
"1506","Columbus State Community College","http://cscc.edu","OH",1506
"1507","College of Environmental Science and Forestry","http://esf.edu","NY",1507
"1508","Montgomery Community College","http://montgomery.edu","NC",1508
"1509","East Stroudsburg University","http://esu.edu","PA",1509
"1510","Douglas J. Aveda Institute","http://douglasj.edu","MI",1510
"1511","Fontbonne University","http://fontbonne.edu","MO",1511
"1512","Southeast Missouri State University","http://semo.edu","MO",1512
"1513","Jackson College","http://jccmi.edu","MI",1513
"1514","Saint Martin’s University","http://stmartin.edu","WA",1514
"1515","Abilene Christian University","http://acu.edu","TX",1515
"1516","University of Wisconsin Milwaukee","http://uwm.edu","WI",1516
"1517","Forrest College","http://forrestcollege.edu","SC",1517
"1518","Anoka-Ramsey Community College","http://anokaramsey.edu","MN",1518
"1519","Northern New Mexico College","http://nnmc.edu","NM",1519
"1520","Marymount University","http://marymount.edu","VA",1520
"1521","Miles Community College","http://milescc.edu","MT",1521
"1522","Carlos Albizu University","http://albizu.edu","FL",1522
"1523","Sarah Lawrence College","http://slc.edu","NY",1523
"1524","The University of Oklahoma","http://ou.edu","OK",1524
"1525","West Virginia University","http://wvu.edu","WV",1525
"1526","Pacific Lutheran  Theological Seminary","http://plts.edu","CA",1526
"1527","University of Advancing Technology","http://uat.edu","AZ",1527
"1528","Southern Illinois University","http://siu.edu","IL",1528
"1529","Saint John’s University","http://stjohns.edu","NY",1529
"1530","Upstate  Medical University","http://upstate.edu","NY",1530
"1531","Warren Wilson College","http://warren-wilson.edu","NC",1531
"1532","Mansfield University","http://mansfield.edu","PA",1532
"1533","Santa Ana College","http://sac.edu","CA",1533
"1534","Harris-Stowe State University","http://hssu.edu","MO",1534
"1535","Mukogawa Fort Wright Institute","http://mfwi.edu","WA",1535
"1536","Pfeiffer University","http://pfeiffer.edu","GA",1536
"1537","Central Wyoming College","http://cwc.edu","WY",1537
"1538","Linn State Technical College","http://linnstate.edu","MO",1538
"1539","Oregon Health and Science University","http://ohsu.edu","OR",1539
"1540","Emory University","http://emory.edu","GA",1540
"1541","High Point University","http://highpoint.edu","NC",1541
"1542","The University of Tennessee","http://tennessee.edu","TN",1542
"1543","Fort Peck Community College","http://fpcc.edu","MT",1543
"1544","Concordia College New York","http://concordia-ny.edu","NY",1544
"1545","The John Marshall Law School","http://jmls.edu","IL",1545
"1546","Saint Norbert College","http://snc.edu","WI",1546
"1547","Pensacola State College","http://pensacolastate.edu","FL",1547
"1548","California Lutheran University","http://callutheran.edu","CA",1548
"1549","Palm Beach Atlantic University","http://pba.edu","FL",1549
"1550","Victoria College","http://victoriacollege.edu","TX",1550
"1551","Wheelock College","http://wheelock.edu","MA",1551
"1552","Loyola University Maryland","http://loyola.edu","MD",1552
"1553","Vermont Law School","http://vermontlaw.edu","VT",1553
"1554","University of Mississippi Medical Center","http://umc.edu","MS",1554
"1555","Bladen Community College","http://bladencc.edu","NC",1555
"1556","Lehigh Carbon Community College","http://lccc.edu","PA",1556
"1557","UCLA School of Law","http://ucla.edu","CA",1557
"1558","Truman State University","http://truman.edu","MO",1558
"1559","Greenville College","http://greenville.edu","IL",1559
"1560","Bellevue College","http://bellevuecollege.edu","WA",1560
"1561","University of South Carolina Beaufort","http://uscb.edu","SC",1561
"1562","Claremont Graduate University","http://cgu.edu","CA",1562
"1563","Utah Valley University","http://uvu.edu","UT",1563
"1564","Los Angeles Community College District","http://laccd.edu","CA",1564
"1565","Rhode Island College","http://ric.edu","RI",1565
"1566","Western Reserve University","http://cwru.edu","OH",1566
"1567","Southern Virgina University","http://svu.edu","VA",1567
"1568","Jacksonville State University","http://jsu.edu","AL",1568
"1569","Murray State University","http://murraystate.edu","KY",1569
"1570","University of Pennsylvania","http://upenn.edu","PA",1570
"1571","North Carolina Central University","http://nccu.edu","NC",1571
"1572","University of Houston Clear Lake","http://uhcl.edu","TX",1572
"1573","Citrus College","http://citruscollege.edu","CA",1573
"1574","Geneva College","http://geneva.edu","PA",1574
"1575","Southeastern Community College","http://sccnc.edu","NC",1575
"1576","Iowa State University","http://iastate.edu","IA",1576
"1577","Drury University","http://drury.edu","MO",1577
"1578","Manor College","http://manor.edu","PA",1578
"1579","Keuka College","http://keuka.edu","NY",1579
"1580","Long Island University","http://liu.edu","NY",1580
"1581","University of Wisconsin Extension","http://uwex.edu","WI",1581
"1582","University of the District of Columbia","http://udc.edu","DC",1582
"1583","Purdue University Calumet","http://purduecal.edu","IN",1583
"1584","Berkeley University of California","http://berkeley.edu","CA",1584
"1585","Highland Community College","http://highlandcc.edu","KS",1585
"1586","Howard College","http://howardcollege.edu","TX",1586
"1587","Concordia College","http://cord.edu","MN",1587
"1588","Loma Linda University","http://llu.edu","CA",1588
"1589","Towson University","http://towson.edu","MD",1589
"1590","University of South Dakota","http://usd.edu","SD",1590
"1591","Kettering University","http://kettering.edu","MI",1591
"1592","Earlham College","http://earlham.edu","IN",1592
"1593","New Mexico Institute of Mining and Technology","http://nmt.edu","NM",1593
"1594","Aquinas College","http://aquinas.edu","MI",1594
"1595","Hamline University","http://hamline.edu","MN",1595
"1596","Northern Kentucky University","http://nku.edu","KY",1596
"1597","Stanford University","http://stanford.edu","CA",1597
"1598","Career Point College","http://careerpointcollege.edu","TX",1598
"1599","Patty Hands Shelton School of Nursing","http://phssn.edu","TX",1599
"1600","Dartmouth College","http://dartmouth.edu","NH",1600
"1601","Shawnee Community College","http://shawneecc.edu","IL",1601
"1602","Auraria Higher Education Center","http://ahec.edu","CO",1602
"1603","The University of Mount Olive","http://umo.edu","NC",1603
"1604","Loraines Academy Incorporated","http://lorainesacademy.edu","FL",1604
"1605","University of Northern Colorado","http://unco.edu","CO",1605
"1606","Starr King School for the Ministry","http://sksm.edu","CA",1606
"1607","Olin College of Engineering","http://olin.edu","MA",1607
"1608","Coker College","http://coker.edu","SC",1608
"1609","The City University of New York","http://cuny.edu","NY",1609
"1610","Daemen College","http://daemen.edu","NY",1610
"1611","Randolph Community College","http://randolph.edu","NC",1611
"1612","Coastal Bend College","http://coastalbend.edu","TX",1612
"1613","Calhoun Community College","http://calhoun.edu","AL",1613
"1614","Northland College","http://northland.edu","WI",1614
"1615","Eastern Washington University","http://ewu.edu","WA",1615
"1616","Georgia State University","http://gsu.edu","GA",1616
"1617","North Georgia Technical College","http://northgatech.edu","GA",1617
"1618","Arapahoe Community College","http://arapahoe.edu","CO",1618
"1619","Lawrence Technological University","http://ltu.edu","MI",1619
"1620","Saint Mary’s College","http://saintmarys.edu","IN",1620
"1621","Rowan University","http://rowan.edu","NJ",1621
"1622","Marymount Manhattan College","http://mmm.edu","NY",1622
"1623","Delta State University","http://deltastate.edu","MS",1623
"1624","Bloomsburg University","http://bloomu.edu","PA",1624
"1625","Dakota College at Bottineau","http://dakotacollege.edu","ND",1625
"1626","Bethel University","http://bethel.edu","MN",1626
"1627","Muhlenberg College","http://muhlenberg.edu","PA",1627
"1628","Bemidji State University","http://bemidjistate.edu","MN",1628
"1629","Texas Christian University","http://tcu.edu","TX",1629
"1630","Georgetown College","http://georgetowncollege.edu","KY",1630
"1631","North Dakota State University","http://ndsu.edu","ND",1631
"1632","Manhattanville College","http://mville.edu","NY",1632
"1633","Maryland University of Integrative Health","http://muih.edu","MD",1633
"1634","North Central State College","http://ncstatecollege.edu","OH",1634
"1635","Philadelphia University","http://philau.edu","PA",1635
"1636","Furman University","http://furman.edu","SC",1636
"1637","Ramapo College of New Jersey","http://ramapo.edu","NJ",1637
"1638","Augsburg College","http://augsburg.edu","MN",1638
"1639","University of Saint Joseph Connecticut","http://usj.edu","CT",1639
"1640","Lawrence University","http://lawrence.edu","WI",1640
"1641","McNally Smith College of Music","http://mcnallysmith.edu","MN",1641
"1642","Crowder College","http://crowder.edu","MO",1642
"1643","United Tribes Technical College","http://utcc.edu","ND",1643
"1644","Southern University","http://subr.edu","LA",1644
"1645","Methodist University","http://methodist.edu","NC",1645
"1646","Saint Paul School of Theology and Ministry","http://spst.edu","KS",1646
"1647","Regis University","http://regis.edu","CO",1647
"1648","Berry College","http://berry.edu","GA",1648
"1649","Goshen College","http://goshen.edu","IN",1649
"1650","The General Theological Seminary","http://gts.edu","NY",1650
"1651","University of Charleston","http://ucwv.edu","WV",1651
"1652","Nashville State Community College","http://nscc.edu","TN",1652
"1653","Pomona College","http://pomona.edu","CA",1653
"1654","Clayton State University","http://clayton.edu","GA",1654
"1655","Germanna Community College","http://germanna.edu","VA",1655
"1656","Sinclair Community College","http://sinclair.edu","OH",1656
"1657","Hannibal-LaGrange","http://hlg.edu","MO",1657
"1658","James Madison University","http://jmu.edu","VA",1658
"1659","Walla Walla Community College","http://wwcc.edu","WA",1659
"1660","International Sports Sciences Association","http://issaonline.edu","CA",1660
"1661","Reading Area Community College","http://racc.edu","PA",1661
"1662","North Central Texas College","http://nctc.edu","TX",1662
"1663","Touro College Jacob D. Fuchsberg Law Center","http://tourolaw.edu","NY",1663
"1664","Cortland College","http://cortland.edu","NY",1664
"1665","Hartford Seminary","http://hartsem.edu","CT",1665
"1666","Mills College","http://mills.edu","CA",1666
"1667","Icahn School of Medicine at Mount Sinai","http://mssm.edu","NY",1667
"1668","Washington State University","http://wsu.edu","WA",1668
"1669","Longwood University","http://longwood.edu","VA",1669
"1670","Fisk University","http://fisk.edu","TN",1670
"1671","Sierra College","http://sierracollege.edu","CA",1671
"1672","University of West Florida","http://uwf.edu","FL",1672
"1673","University of Wisconsin Eau Claire","http://uwec.edu","WI",1673
"1674","Los Angeles Southwest College","http://lasc.edu","CA",1674
